Date,Address,Postcode,Price,Type,Ownership,NewBuild,SaleType
2001-07-19,"26 Sheraton Drive, Tilehurst",RG31 5UZ,226000,Detached,"Freehold",No,Standard
2001-07-19,"12 Hildens Drive, Tilehurst",RG31 5HR,159000,Semi-detached,"Freehold",No,Standard
2001-07-13,"29 Warborough Avenue, Tilehurst",RG31 5LB,158000,Semi-detached,"Freehold",No,Standard
2001-07-13,"19 Clay Close, Tilehurst",RG31 5QB,178950,Semi-detached,"Freehold",No,Standard
2001-07-09,"58 Chapel Hill, Tilehurst",RG31 5DQ,131450,Semi-detached,"Freehold",No,Standard
2001-07-09,"10 City Road, Tilehurst",RG31 5HB,179950,Detached,"Freehold",No,Standard
2001-07-05,"3 Sheraton Drive, Tilehurst",RG31 5UZ,188500,Detached,"Freehold",No,Standard
2001-07-05,"1 Trelawney Drive, Tilehurst",RG31 5WQ,139000,Semi-detached,"Freehold",No,Standard
2001-06-29,"The Barn, Long Lane, Tilehurst",RG31 5UG,730000,Detached,"Freehold",No,Standard
2001-06-29,"25 The Birchwoods, Tilehurst",RG31 5UH,250000,Detached,"Freehold",No,Standard
2001-06-29,"27 Prince William Drive, Tilehurst",RG31 5WD,143500,Detached,"Freehold",No,Standard
2001-06-29,"14 Lamorna Crescent, Tilehurst",RG31 5WF,152000,Semi-detached,"Freehold",No,Standard
2001-06-29,"23 Downing Road, Tilehurst",RG31 5BA,120000,Terraced,"Freehold",No,Standard
2001-06-29,"6 Felton Way, Tilehurst",RG31 5DX,158750,Semi-detached,"Freehold",No,Standard
2001-06-29,"12 Ashton Close, Tilehurst",RG31 5ED,107950,Flat,"Leasehold",No,Standard
2001-06-29,"38 Warborough Avenue, Tilehurst",RG31 5LA,153000,Semi-detached,"Freehold",No,Standard
2001-06-29,"14 Barton Road, Tilehurst",RG31 5NJ,154500,Semi-detached,"Freehold",No,Standard
2001-06-28,"3 Longworth Avenue, Tilehurst",RG31 5JT,162500,Semi-detached,"Freehold",No,Standard
2001-06-22,"15 Berkshire Drive, Tilehurst",RG31 5JJ,157000,Semi-detached,"Freehold",No,Standard
2001-06-22,"59 Lower Elmstone Drive, Tilehurst",RG31 5PA,105600,Flat,"Leasehold",No,Standard
2001-06-20,"4 Stratford Way, Tilehurst",RG31 5XT,128000,Terraced,"Freehold",No,Standard
2001-06-15,"15 Little Heath Road, Tilehurst",RG31 5TY,249950,Detached,"Freehold",No,Standard
2001-06-07,"70 Westwood Glen, Tilehurst",RG31 5NW,156000,Semi-detached,"Freehold",No,Standard
2001-06-05,"5 Filbert Drive, Tilehurst",RG31 5DZ,199950,Detached,"Freehold",No,Standard
2001-06-01,"16 Downing Road, Tilehurst",RG31 5BB,120000,Terraced,"Freehold",No,Standard
2001-05-24,"41 Crescent Road, Tilehurst",RG31 5AH,185000,Semi-detached,"Freehold",No,Standard
2001-05-24,"28 Avington Close, Tilehurst",RG31 5LW,143000,Terraced,"Freehold",No,Standard
2001-05-22,"23 Park Lane, Tilehurst",RG31 5DW,137000,Terraced,"Freehold",No,Standard
2001-05-18,"15 Lower Elmstone Drive, Tilehurst",RG31 5EB,220000,Detached,"Freehold",No,Standard
2001-05-18,"9 Blewbury Drive, Tilehurst",RG31 5HJ,187000,Semi-detached,"Freehold",No,Standard
2001-05-18,"31 Lamorna Crescent, Tilehurst",RG31 5WF,94950,Semi-detached,"Freehold",No,Standard
2001-05-14,"30 Prince William Drive, Tilehurst",RG31 5WD,185000,Semi-detached,"Freehold",No,Standard
2001-05-10,"85 Lower Elmstone Drive, Tilehurst",RG31 5PA,94500,Semi-detached,"Leasehold",No,Standard
2001-05-08,"53 Elmstone Drive, Tilehurst",RG31 5NS,145000,Semi-detached,"Freehold",No,Standard
2001-05-04,"50 City Road, Tilehurst",RG31 5HB,104500,Semi-detached,"Freehold",No,Standard
2001-05-04,"29 Clements Mead, Tilehurst",RG31 5UJ,150000,Semi-detached,"Freehold",No,Standard
2001-04-27,"Flat 7, 52 School Road, Tilehurst",RG31 5AN,69950,Flat,"Leasehold",No,Standard
2001-04-20,"46 Crescent Road, Tilehurst",RG31 5AH,182000,Semi-detached,"Freehold",No,Standard
2001-04-20,"131 Chapel Hill, Tilehurst",RG31 5DD,345000,Detached,"Freehold",No,Standard
2001-04-20,"46 Lower Elmstone Drive, Tilehurst",RG31 5EB,94950,Semi-detached,"Leasehold",No,Standard
2001-04-20,"14 Woodbridge Road, Tilehurst",RG31 5NQ,135000,Terraced,"Freehold",No,Standard
2001-04-20,"8 Westwood Road, Tilehurst",RG31 5PW,57000,Terraced,"Freehold",No,Standard
2001-04-20,"43 Prince William Drive, Tilehurst",RG31 5WD,144000,Semi-detached,"Freehold",No,Standard
2001-04-12,"14 Elmstone Drive, Tilehurst",RG31 5NU,157000,Semi-detached,"Freehold",No,Standard
2001-04-11,"29 Blewbury Drive, Tilehurst",RG31 5HJ,158500,Semi-detached,"Freehold",No,Standard
2001-04-11,"20 Eastbury Avenue, Tilehurst",RG31 5LP,171000,Semi-detached,"Freehold",No,Standard
2001-04-11,"86 Lower Elmstone Drive, Tilehurst",RG31 5PA,92000,Flat,"Leasehold",No,Standard
2001-04-11,"28 Westwood Road, Tilehurst",RG31 5PW,154950,Semi-detached,"Freehold",No,Standard
2001-04-10,"5 Victoria Road, Tilehurst",RG31 5AA,249000,Detached,"Freehold",No,Standard
2001-04-10,"7 Ventnor Road, Tilehurst",RG31 5AG,175000,Semi-detached,"Freehold",No,Standard
2001-04-06,"66 Blewbury Drive, Tilehurst",RG31 5HL,180000,Semi-detached,"Freehold",No,Standard
2001-03-30,"81 Elmstone Drive, Tilehurst",RG31 5NT,159950,Terraced,"Freehold",No,Standard
2001-03-30,"128B Westwood Road, Tilehurst",RG31 5PZ,199950,Detached,"Freehold",No,Standard
2001-03-30,"11 Thistledown, Tilehurst",RG31 5WE,160000,Semi-detached,"Freehold",No,Standard
2001-03-29,"23 Sheraton Drive, Tilehurst",RG31 5UZ,168367,Semi-detached,"Freehold",No,Standard
2001-03-29,"120 Chapel Hill, Tilehurst",RG31 5DH,280000,Detached,"Freehold",No,Standard
2001-03-28,"8 Crescent Road, Tilehurst",RG31 5AH,192000,Semi-detached,"Freehold",No,Standard
2001-03-28,"128 Chapel Hill, Tilehurst",RG31 5DH,292500,Detached,"Freehold",No,Standard
2001-03-23,"80 Blewbury Drive, Tilehurst",RG31 5HL,177000,Semi-detached,"Freehold",No,Standard
2001-03-23,"23 The Birchwoods, Tilehurst",RG31 5UH,228602,Detached,"Freehold",No,Standard
2001-03-23,"26 Elder Close, Tilehurst",RG31 5WG,143000,Terraced,"Freehold",No,Standard
2001-03-16,"35 Lamorna Crescent, Tilehurst",RG31 5WF,95950,Terraced,"Freehold",No,Standard
2001-03-14,"1 Beechwood Avenue, Tilehurst",RG31 5BJ,172500,Semi-detached,"Freehold",No,Standard
2001-03-14,"38 York Lodge, Pegasus Court, Tilehurst",RG31 5DB,143000,Flat,"Leasehold",No,Standard
2001-03-12,"100 Blewbury Drive, Tilehurst",RG31 5HL,155000,Semi-detached,"Freehold",No,Standard
2001-03-05,"30 Warborough Avenue, Tilehurst",RG31 5LA,148000,Semi-detached,"Freehold",No,Standard
2001-02-23,"6A Victoria Road, Tilehurst",RG31 5AD,188000,Detached,"Freehold",No,Standard
2001-02-20,"58 Foxcombe Drive, Tilehurst",RG31 5HS,135000,Semi-detached,"Freehold",No,Standard
2001-02-19,"118 Warborough Avenue, Tilehurst",RG31 5LL,160000,Semi-detached,"Freehold",No,Standard
2001-02-15,"24 Victoria Road, Tilehurst",RG31 5AD,219500,Semi-detached,"Freehold",No,Standard
2001-02-15,"37 Downing Road, Tilehurst",RG31 5BA,135000,Semi-detached,"Freehold",No,Standard
2001-02-12,"16 Lovatt Close, Tilehurst",RG31 5HG,289950,Detached,"Freehold",No,Standard
2001-02-09,"44 Blewbury Drive, Tilehurst",RG31 5HL,185000,Semi-detached,"Freehold",No,Standard
2001-02-02,"37 Little Heath Road, Tilehurst",RG31 5TY,335000,Detached,"Freehold",Yes,Standard
2001-02-01,"45 Warborough Avenue, Tilehurst",RG31 5LB,129000,Semi-detached,"Freehold",No,Standard
2001-01-31,"10 Beechwood Avenue, Tilehurst",RG31 5BJ,198000,Semi-detached,"Freehold",No,Standard
2001-01-26,"47 School Road, Tilehurst",RG31 5AS,154950,Semi-detached,"Freehold",No,Standard
2001-01-26,"12 Compton Avenue, Tilehurst",RG31 5LH,160000,Semi-detached,"Freehold",No,Standard
2001-01-25,"28 Crescent Road, Tilehurst",RG31 5AH,199350,Semi-detached,"Freehold",No,Standard
2001-01-25,"32 Lamorna Crescent, Tilehurst",RG31 5WF,94950,Semi-detached,"Freehold",No,Standard
2001-01-22,"17 Ashbury Drive, Tilehurst",RG31 5LJ,138000,Semi-detached,"Freehold",No,Standard
2001-01-18,"6 Albert Illsley Close, Tilehurst",RG31 5PJ,267500,Detached,"Freehold",No,Standard
2001-01-16,"65 Westwood Road, Tilehurst",RG31 5PN,260000,Detached,"Freehold",No,Standard
2001-01-12,"49 Prince William Drive, Tilehurst",RG31 5WD,138000,Semi-detached,"Freehold",No,Standard
2001-01-12,"24 Downing Road, Tilehurst",RG31 5BB,184950,Detached,"Freehold",No,Standard
2001-01-05,"82 Chapel Hill, Tilehurst",RG31 5DQ,210000,Detached,"Freehold",No,Standard
2001-01-05,"36 Meadowside, Tilehurst",RG31 5QE,234950,Detached,"Freehold",No,Standard
2001-01-03,"31 York Lodge, Pegasus Court, Tilehurst",RG31 5DB,132000,Flat,"Leasehold",No,Standard
2000-12-22,"62 Chapel Hill, Tilehurst",RG31 5DQ,114000,Semi-detached,"Freehold",No,Standard
2000-12-21,"2 Ventnor Road, Tilehurst",RG31 5AG,184950,Semi-detached,"Freehold",No,Standard
2000-12-21,"12 Downing Road, Tilehurst",RG31 5BB,110000,Semi-detached,"Freehold",No,Standard
2000-12-21,"6 Foxcombe Drive, Tilehurst",RG31 5HS,156500,Semi-detached,"Freehold",No,Standard
2000-12-20,"37A Little Heath Road, Tilehurst",RG31 5TY,345000,Detached,"Freehold",No,Standard
2000-12-18,"57 Lower Elmstone Drive, Tilehurst",RG31 5PA,93500,Flat,"Leasehold",No,Standard
2000-12-13,"37 Warborough Avenue, Tilehurst",RG31 5LB,173000,Semi-detached,"Freehold",No,Standard
2000-12-13,"22 Elder Close, Tilehurst",RG31 5WG,148000,Semi-detached,"Freehold",No,Standard
2000-12-12,"26 Ashton Close, Tilehurst",RG31 5ED,176500,Terraced,"Freehold",No,Standard
2000-12-12,"21 Warborough Avenue, Tilehurst",RG31 5LB,154000,Semi-detached,"Freehold",No,Standard
2000-12-11,"8 Elizabeth Court, Tilehurst",RG31 5BW,83500,Flat,"Leasehold",No,Standard
2000-12-11,"59 Westwood Road, Tilehurst",RG31 5PN,170000,Detached,"Freehold",No,Standard
2000-12-08,"4 Pennine Close, Tilehurst",RG31 5QD,138000,Terraced,"Freehold",No,Standard
2000-12-08,"164 City Road, Tilehurst",RG31 5SD,135000,Terraced,"Freehold",No,Standard
2000-12-08,"37 Lamorna Crescent, Tilehurst",RG31 5WF,92000,Terraced,"Freehold",No,Standard
2000-12-06,"34 Lamorna Crescent, Tilehurst",RG31 5WF,94995,Semi-detached,"Freehold",No,Standard
2000-11-30,"99 Chapel Hill, Tilehurst",RG31 5BX,225000,Detached,"Freehold",No,Standard
2000-11-24,"5 Somerset Walk, Tilehurst",RG31 5NG,122000,Terraced,"Freehold",No,Standard
2000-11-22,"66 Westwood Glen, Tilehurst",RG31 5NW,136000,Semi-detached,"Freehold",No,Standard
2000-11-20,"24 City Road, Tilehurst",RG31 5HB,160000,Semi-detached,"Freehold",No,Standard
2000-11-17,"5 Beechwood Avenue, Tilehurst",RG31 5BJ,182000,Semi-detached,"Freehold",No,Standard
2000-11-17,"6 Hambleberry Court, Tilehurst",RG31 5HD,99500,Flat,"Leasehold",No,Standard
2000-10-30,"50 Meadowside, Tilehurst",RG31 5QE,231000,Detached,"Freehold",No,Standard
2000-10-25,"48 Clements Mead, Tilehurst",RG31 5UJ,189950,Detached,"Freehold",No,Standard
2000-10-20,"4 Prince William Drive, Tilehurst",RG31 5WD,159950,Semi-detached,"Freehold",No,Standard
2000-10-20,"7 Five Acre, Tilehurst",RG31 5WH,142000,Semi-detached,"Freehold",No,Standard
2000-10-09,"50 Buckingham Terrace, Pegasus Court, Tilehurst",RG31 5DB,125000,Flat,"Leasehold",No,Standard
2000-10-06,"8 Blewbury Drive, Tilehurst",RG31 5HL,220000,Detached,"Freehold",No,Standard
2000-09-29,"165 Chapel Hill, Tilehurst",RG31 5DE,249950,Detached,"Freehold",No,Standard
2000-09-29,"43 Lower Elmstone Drive, Tilehurst",RG31 5EB,165000,Semi-detached,"Freehold",No,Standard
2000-09-29,"7 Ashton Close, Tilehurst",RG31 5ED,94250,Flat,"Leasehold",No,Standard
2000-09-29,"62 Beverley Road, Tilehurst",RG31 5PT,139950,Semi-detached,"Freehold",No,Standard
2000-09-29,"Flat 3, Heathlea House, Little Heath Road, Tilehurst",RG31 5TZ,89000,Flat,"Leasehold",No,Standard
2000-09-27,"35 Downing Road, Tilehurst",RG31 5BA,122000,Semi-detached,"Freehold",No,Standard
2000-09-27,"11 Childrey Way, Tilehurst",RG31 5EA,203000,Detached,"Freehold",No,Standard
2000-09-27,"15 Collingwood Walk, Tilehurst",RG31 5NH,126000,Terraced,"Freehold",No,Standard
2000-09-25,"17 Elder Close, Tilehurst",RG31 5WG,131000,Terraced,"Freehold",No,Standard
2000-09-22,"18 Clements Mead, Tilehurst",RG31 5UJ,216500,Detached,"Freehold",No,Standard
2000-09-22,"20 Five Acre, Tilehurst",RG31 5WH,144000,Semi-detached,"Freehold",No,Standard
2000-09-18,"89 School Road, Tilehurst",RG31 5AT,135000,Semi-detached,"Freehold",No,Standard
2000-09-18,"43 Lambourne Close, Tilehurst",RG31 5BE,95000,Flat,"Leasehold",No,Standard
2000-09-15,"27 Chapel Hill, Tilehurst",RG31 5BT,176000,Detached,"Freehold",No,Standard
2000-09-15,"24 Ashbury Drive, Tilehurst",RG31 5LJ,156500,Semi-detached,"Freehold",No,Standard
2000-09-08,"1 Ivybank, Tilehurst",RG31 5WB,185500,Detached,"Freehold",No,Standard
2000-09-06,"25 Warborough Avenue, Tilehurst",RG31 5LB,56000,Semi-detached,"Freehold",No,Standard
2000-09-04,"30 Beverley Road, Tilehurst",RG31 5PT,84500,Flat,"Leasehold",No,Standard
2000-09-01,"6 Fern Glen, Tilehurst",RG31 5NL,175000,Detached,"Freehold",No,Standard
2000-09-01,"15 Elmstone Drive, Tilehurst",RG31 5NS,156950,Semi-detached,"Freehold",No,Standard
2000-08-31,"15A Lower Elmstone Drive, Tilehurst",RG31 5EB,90000,Detached,"Freehold",No,Standard
2000-08-31,"39 Blewbury Drive, Tilehurst",RG31 5HJ,160500,Semi-detached,"Freehold",No,Standard
2000-08-25,"8 Ashton Close, Tilehurst",RG31 5ED,85950,Flat,"Leasehold",No,Standard
2000-08-21,"18 Chapel Hill, Tilehurst",RG31 5DG,162500,Semi-detached,"Freehold",No,Standard
2000-08-21,"16 Barton Road, Tilehurst",RG31 5NJ,150000,Semi-detached,"Freehold",No,Standard
2000-08-18,"14A Victoria Road, Tilehurst",RG31 5AD,85000,Flat,"Leasehold",No,Standard
2000-08-18,"31 Foxcombe Drive, Tilehurst",RG31 5HT,150950,Semi-detached,"Freehold",No,Standard
2000-08-16,"Flat 8, 52 School Road, Tilehurst",RG31 5AN,49500,Flat,"Leasehold",No,Standard
2000-08-11,"58 Lower Elmstone Drive, Tilehurst",RG31 5EB,92000,Flat,"Leasehold",No,Standard
2000-08-11,"19 Thistledown, Tilehurst",RG31 5WE,142000,Semi-detached,"Freehold",No,Standard
2000-08-09,"52 Lamorna Crescent, Tilehurst",RG31 5WF,139950,Semi-detached,"Freehold",No,Standard
2000-08-08,"75 Westwood Glen, Tilehurst",RG31 5NW,195000,Detached,"Freehold",No,Standard
2000-07-31,"2A Victoria Road, Tilehurst",RG31 5AE,192500,Detached,"Freehold",No,Standard
2000-07-31,"42 Foxcombe Drive, Tilehurst",RG31 5HS,135000,Semi-detached,"Freehold",No,Standard
2000-07-28,"10 Little Oaks Drive, Tilehurst",RG31 5EG,93500,Flat,"Leasehold",No,Standard
2000-07-28,"25 Compton Avenue, Tilehurst",RG31 5LH,132750,Semi-detached,"Freehold",No,Standard
2000-07-28,"Flat 2, Heathlea House, Little Heath Road, Tilehurst",RG31 5TZ,117500,Detached,"Leasehold",No,Standard
2000-07-28,"21 Lamorna Crescent, Tilehurst",RG31 5WF,147950,Semi-detached,"Freehold",No,Standard
2000-07-28,"14 The Fells, Tilehurst",RG31 5XY,125000,Semi-detached,"Freehold",No,Standard
2000-07-21,"77 Lower Elmstone Drive, Tilehurst",RG31 5PA,92500,Flat,"Leasehold",No,Standard
2000-07-21,"7 Stratford Way, Tilehurst",RG31 5XT,95000,Terraced,"Freehold",No,Standard
2000-07-21,"26 York Lodge, Pegasus Court, Tilehurst",RG31 5DB,125000,Flat,"Leasehold",No,Standard
2000-07-21,"2 City Road, Tilehurst",RG31 5HB,156950,Detached,"Freehold",No,Standard
2000-07-21,"3 Hambleberry Court, Tilehurst",RG31 5HD,92500,Flat,"Leasehold",No,Standard
2000-07-21,"2 Chieveley Close, Tilehurst",RG31 5JD,167000,Semi-detached,"Freehold",No,Standard
2000-07-14,"1 Elizabeth Court, Tilehurst",RG31 5BW,80000,Flat,"Leasehold",No,Standard
2000-07-14,"69 Park Lane, Tilehurst",RG31 5DP,184950,Detached,"Freehold",No,Standard
2000-07-14,"6 Home Croft, Tilehurst",RG31 5WJ,134950,Semi-detached,"Freehold",No,Standard
2000-07-10,"46 City Road, Tilehurst",RG31 5HB,172500,Detached,"Freehold",No,Standard
2000-07-07,"15 Downing Road, Tilehurst",RG31 5BA,113500,Terraced,"Freehold",No,Standard
2000-07-07,"85 Chapel Hill, Tilehurst",RG31 5BX,131950,Terraced,"Freehold",No,Standard
2000-06-22,"31 Lambourne Close, Tilehurst",RG31 5BE,130000,Semi-detached,"Freehold",No,Standard
2000-06-21,"32 Prince William Drive, Tilehurst",RG31 5WD,134950,Semi-detached,"Freehold",No,Standard
2000-06-20,"54 Buckingham Terrace, Pegasus Court, Tilehurst",RG31 5DB,135000,Flat,"Leasehold",No,Standard
2000-06-16,"50 Crescent Road, Tilehurst",RG31 5AH,176950,Semi-detached,"Freehold",No,Standard
2000-06-09,"9 Chapel Hill, Tilehurst",RG31 5BT,114500,Semi-detached,"Freehold",No,Standard
2000-06-08,"19 Compton Avenue, Tilehurst",RG31 5LH,130000,Semi-detached,"Freehold",No,Standard
2000-06-05,"18 Sheraton Drive, Tilehurst",RG31 5UZ,139950,Detached,"Freehold",No,Standard
2000-06-02,"172 City Road, Tilehurst",RG31 5SD,137500,Semi-detached,"Freehold",No,Standard
2000-06-02,"12 The Fells, Tilehurst",RG31 5XY,124950,Semi-detached,"Freehold",No,Standard
2000-05-30,"49 Lower Elmstone Drive, Tilehurst",RG31 5EB,164000,Semi-detached,"Freehold",No,Standard
2000-05-30,"69 Elmstone Drive, Tilehurst",RG31 5NS,167500,Semi-detached,"Freehold",No,Standard
2000-05-26,"10 Ashbury Drive, Tilehurst",RG31 5LJ,148000,Semi-detached,"Freehold",No,Standard
2000-05-26,"14 Somerset Walk, Tilehurst",RG31 5NG,119500,Semi-detached,"Freehold",No,Standard
2000-05-25,"87 Westwood Road, Tilehurst",RG31 5PY,191300,Detached,"Freehold",No,Standard
2000-05-25,"21 Clay Close, Tilehurst",RG31 5QB,146950,Detached,"Freehold",No,Standard
2000-05-12,"89 Lower Elmstone Drive, Tilehurst",RG31 5PA,91950,Flat,"Leasehold",No,Standard
2000-05-05,"8 Albert Illsley Close, Tilehurst",RG31 5PJ,309999,Detached,"Freehold",No,Standard
2000-05-05,"13 Little Heath Road, Tilehurst",RG31 5TY,295000,Detached,"Freehold",No,Standard
2000-04-28,"78 Beverley Road, Tilehurst",RG31 5PU,128950,Terraced,"Freehold",No,Standard
2000-04-28,"19 Lamorna Crescent, Tilehurst",RG31 5WF,84950,Semi-detached,"Freehold",No,Standard
2000-04-28,"18 Trelawney Drive, Tilehurst",RG31 5WQ,145000,Semi-detached,"Freehold",No,Standard
2000-04-28,"52 Foxcombe Drive, Tilehurst",RG31 5HS,139950,Semi-detached,"Freehold",No,Standard
2000-04-28,"17 Wittenham Avenue, Tilehurst",RG31 5LN,148000,Semi-detached,"Freehold",No,Standard
2000-04-28,"17 Avington Close, Tilehurst",RG31 5LW,115000,Terraced,"Freehold",No,Standard
2000-04-27,"19 Oakwood Cottages, Pegasus Court, Tilehurst",RG31 5DB,250000,Flat,"Freehold",No,Standard
2000-04-26,"6 Arundel Lodge, Pegasus Court, Tilehurst",RG31 5DB,110500,Flat,"Leasehold",No,Standard
2000-04-26,"31 Childrey Way, Tilehurst",RG31 5EA,245000,Terraced,"Freehold",No,Standard
2000-04-14,"23 Ashton Close, Tilehurst",RG31 5ED,152000,Semi-detached,"Freehold",No,Standard
2000-04-07,"81 Lower Elmstone Drive, Tilehurst",RG31 5PA,88500,Flat,"Leasehold",No,Standard
2000-03-31,"12 Chapel Hill, Tilehurst",RG31 5DG,94500,Terraced,"Freehold",No,Standard
2000-03-24,"14 Foxcombe Drive, Tilehurst",RG31 5HS,119000,Semi-detached,"Freehold",No,Standard
2000-03-24,"18 Elder Close, Tilehurst",RG31 5WG,119950,Terraced,"Freehold",No,Standard
2000-03-22,"72 Lower Elmstone Drive, Tilehurst",RG31 5PA,89000,Flat,"Leasehold",No,Standard
2000-03-14,"38 Lamorna Crescent, Tilehurst",RG31 5WF,130000,Semi-detached,"Freehold",No,Standard
2000-02-25,"30 York Lodge, Pegasus Court, Tilehurst",RG31 5DB,97950,Flat,"Leasehold",No,Standard
2000-02-25,"29 Ashbury Drive, Tilehurst",RG31 5LJ,150500,Semi-detached,"Freehold",No,Standard
2000-02-23,"5 Oak View, Tilehurst",RG31 5HF,158000,Detached,"Freehold",No,Standard
2000-02-22,"15 Westwood Road, Tilehurst",RG31 5PL,176500,Detached,"Freehold",No,Standard
2000-02-21,"7 Park Lane, Tilehurst",RG31 5DJ,150000,Semi-detached,"Freehold",No,Standard
2000-02-18,"79 Lower Elmstone Drive, Tilehurst",RG31 5PA,88000,Flat,"Leasehold",No,Standard
2000-02-11,"101 Lower Elmstone Drive, Tilehurst",RG31 5PA,138000,Semi-detached,"Freehold",No,Standard
2000-01-28,"63 Victoria Road, Tilehurst",RG31 5AB,183000,Semi-detached,"Freehold",No,Standard
2000-01-28,"61 Cumberland Lodge, Pegasus Court, Tilehurst",RG31 5DB,115000,Flat,"Leasehold",No,Standard
2000-01-28,"26 Hildens Drive, Tilehurst",RG31 5HU,141250,Semi-detached,"Freehold",No,Standard
2000-01-28,"5 Barefoot Close, Tilehurst",RG31 5QF,188500,Detached,"Freehold",No,Standard
2000-01-28,"49 Prince William Drive, Tilehurst",RG31 5WD,115000,Semi-detached,"Freehold",No,Standard
2000-01-28,"40 Lamorna Crescent, Tilehurst",RG31 5WF,138250,Terraced,"Freehold",No,Standard
2000-01-21,"5 Oakdale Close, Tilehurst",RG31 5BZ,165000,Detached,"Freehold",No,Standard
2000-01-21,"17 Laurel Drive, Tilehurst",RG31 5DY,189000,Detached,"Freehold",No,Standard
2000-01-21,"33 Lower Elmstone Drive, Tilehurst",RG31 5EB,144950,Detached,"Freehold",No,Standard
2000-01-14,"51 Little Heath Road, Tilehurst",RG31 5TY,88000,Flat,"Leasehold",No,Standard
2000-01-13,"9 Normanstead Road, Tilehurst",RG31 5BY,195000,Detached,"Freehold",No,Standard
1999-12-20,"21 Ashbury Drive, Tilehurst",RG31 5LJ,130000,Semi-detached,"Freehold",No,Standard
1999-12-17,"35 Childrey Way, Tilehurst",RG31 5EA,185000,Detached,"Freehold",No,Standard
1999-12-17,"4 Little Oaks Drive, Tilehurst",RG31 5EG,85000,Flat,"Leasehold",No,Standard
1999-12-17,"1 Eastbury Avenue, Tilehurst",RG31 5LP,149950,Semi-detached,"Freehold",No,Standard
1999-12-17,"30 Meadowside, Tilehurst",RG31 5QE,190000,Detached,"Freehold",No,Standard
1999-12-17,"19 Trelawney Drive, Tilehurst",RG31 5WQ,119950,Detached,"Freehold",No,Standard
1999-12-16,"16 Dunstall Close, Tilehurst",RG31 5AY,93000,Terraced,"Freehold",No,Standard
1999-12-16,"6 Hambleberry Court, Tilehurst",RG31 5HD,84000,Flat,"Leasehold",No,Standard
1999-12-16,"50 Elmstone Drive, Tilehurst",RG31 5NY,135000,Semi-detached,"Freehold",No,Standard
1999-12-15,"72 Westwood Glen, Tilehurst",RG31 5NW,121950,Semi-detached,"Freehold",No,Standard
1999-12-14,"55 Westwood Road, Tilehurst",RG31 5PN,159950,Semi-detached,"Freehold",No,Standard
1999-12-08,"29 Elmstone Drive, Tilehurst",RG31 5NS,137000,Semi-detached,"Freehold",No,Standard
1999-12-03,"10 Woodbridge Road, Tilehurst",RG31 5NQ,105000,Terraced,"Freehold",No,Standard
1999-12-03,"63 Lower Elmstone Drive, Tilehurst",RG31 5PA,84950,Flat,"Leasehold",No,Standard
1999-11-29,"22 Barton Road, Tilehurst",RG31 5NJ,129950,Semi-detached,"Freehold",No,Standard
1999-11-26,"24 Downing Road, Tilehurst",RG31 5BB,157000,Detached,"Freehold",No,Standard
1999-11-25,"76 Blewbury Drive, Tilehurst",RG31 5HL,133950,Semi-detached,"Freehold",No,Standard
1999-11-25,"12 Woodbridge Road, Tilehurst",RG31 5NQ,107000,Terraced,"Freehold",No,Standard
1999-11-24,"29 York Lodge, Pegasus Court, Tilehurst",RG31 5DB,92500,Flat,"Leasehold",No,Standard
1999-11-22,"30 Crescent Road, Tilehurst",RG31 5AH,130000,Semi-detached,"Freehold",No,Standard
1999-11-22,"66 Crescent Road, Tilehurst",RG31 5AH,155000,Detached,"Freehold",No,Standard
1999-11-18,"7 Foxcombe Drive, Tilehurst",RG31 5HT,140000,Detached,"Freehold",No,Standard
1999-11-18,"21 Avington Close, Tilehurst",RG31 5LW,130000,Semi-detached,"Freehold",No,Standard
1999-11-05,"16A Hildens Drive, Tilehurst",RG31 5HU,74950,Flat,"Leasehold",No,Standard
1999-11-05,"1 Compton Avenue, Tilehurst",RG31 5LH,139950,Semi-detached,"Freehold",No,Standard
1999-11-02,"171 Warborough Avenue, Tilehurst",RG31 5LX,145000,Semi-detached,"Freehold",No,Standard
1999-10-29,"39 Longworth Avenue, Tilehurst",RG31 5JU,144950,Semi-detached,"Freehold",No,Standard
1999-10-25,"33 Crescent Road, Tilehurst",RG31 5AH,124950,Semi-detached,"Freehold",No,Standard
1999-10-25,"38 Prince William Drive, Tilehurst",RG31 5WD,124950,Semi-detached,"Freehold",No,Standard
1999-10-20,"65 Lower Elmstone Drive, Tilehurst",RG31 5PA,82250,Semi-detached,"Leasehold",No,Standard
1999-10-19,"1 Home Croft, Tilehurst",RG31 5WJ,119950,Semi-detached,"Freehold",No,Standard
1999-10-15,"40 Ashbury Drive, Tilehurst",RG31 5LJ,133000,Semi-detached,"Freehold",No,Standard
1999-10-08,"3 Wittenham Avenue, Tilehurst",RG31 5LN,119000,Semi-detached,"Freehold",No,Standard
1999-10-01,"8 Rutherford Walk, Tilehurst",RG31 5ND,124950,Semi-detached,"Freehold",No,Standard
1999-09-30,"108A School Road, Tilehurst",RG31 5AX,79950,Flat,"Leasehold",No,Standard
1999-09-30,"32 Sheraton Drive, Tilehurst",RG31 5UZ,139950,Semi-detached,"Freehold",No,Standard
1999-09-23,"15 Lamorna Crescent, Tilehurst",RG31 5WF,112500,Semi-detached,"Freehold",No,Standard
