Date,Address,Postcode,Price,Type,Ownership,NewBuild,SaleType
2019-07-26,"16 Glamis Way, Calcot",RG31 4UX,278500,Terraced,"Freehold",No,Standard
2019-07-26,"19 Broom Close, Calcot",RG31 4ZS,380000,Detached,"Freehold",No,Standard
2019-07-12,"97 Park Lane, Tilehurst",RG31 4DR,287000,Terraced,"Freehold",No,Standard
2019-07-02,"2 Windsor Way, Calcot",RG31 4UY,275000,Terraced,"Freehold",No,Standard
2019-06-27,"7 Gatcombe Close, Calcot",RG31 4XQ,430000,Semi-detached,"Freehold",No,Standard
2019-06-19,"157 Park Lane, Tilehurst",RG31 4DR,295000,Terraced,"Freehold",No,Standard
2019-06-19,"107 Langley Hill, Tilehurst",RG31 4EH,480000,Detached,"Freehold",No,Standard
2019-06-07,"1 Yew Tree Rise, Calcot",RG31 4RQ,320000,Semi-detached,"Freehold",No,Standard
2019-05-29,"14 Fern Walk, Calcot",RG31 4YA,310000,Semi-detached,"Freehold",No,Standard
2019-05-26,"160 Park Lane, Tilehurst",RG31 4DU,1440000,Other,"Leasehold",No,Non-standard
2019-05-17,"11 Curlew Drive, Tilehurst",RG31 4TA,350000,Semi-detached,"Freehold",No,Standard
2019-05-15,"17 Acorn Walk, Calcot",RG31 4RL,315000,Semi-detached,"Freehold",No,Standard
2019-04-30,"4 Bay Tree Rise, Calcot",RG31 4RG,435000,Detached,"Freehold",No,Standard
2019-04-26,"8 Harvest Close, Tilehurst",RG31 4ES,345000,Detached,"Freehold",No,Standard
2019-04-18,"21 Robin Way, Tilehurst",RG31 4SW,310000,Semi-detached,"Freehold",No,Standard
2019-04-12,"5 Bitterne Avenue, Tilehurst",RG31 4SP,330000,Semi-detached,"Freehold",No,Standard
2019-04-12,"110 Starlings Drive, Tilehurst",RG31 4SS,430000,Detached,"Freehold",No,Standard
2019-03-28,"96 Royal Avenue, Calcot",RG31 4UT,301000,Semi-detached,"Freehold",No,Standard
2019-03-15,"10 Langley Hill, Calcot",RG31 4QU,385000,Detached,"Freehold",No,Standard
2019-03-14,"6 Fern Close, Calcot",RG31 4YY,355000,Detached,"Freehold",No,Standard
2019-03-04,"33 Gatcombe Close, Calcot",RG31 4XQ,355000,Detached,"Freehold",No,Standard
2019-02-22,"18 Bay Tree Rise, Calcot",RG31 4RG,335000,Detached,"Freehold",No,Standard
2019-02-15,"14 Lilac Walk, Calcot",RG31 4YZ,310000,Semi-detached,"Freehold",No,Standard
2019-01-31,"5 Mead Close, Tilehurst",RG31 4ET,305000,Terraced,"Freehold",No,Standard
2019-01-17,"36 Langley Hill, Calcot",RG31 4QU,310000,Detached,"Freehold",No,Standard
2018-12-20,"44 Partridge Drive, Tilehurst",RG31 4SX,337500,Semi-detached,"Freehold",No,Standard
2018-12-19,"17 Royal Avenue, Calcot",RG31 4UP,320000,Terraced,"Freehold",No,Standard
2018-12-14,"17 Halpin Close, Calcot",RG31 4RA,200000,Flat,"Leasehold",No,Standard
2018-12-13,"110 Park Lane, Tilehurst",RG31 4DU,290000,Terraced,"Freehold",No,Standard
2018-11-14,"14 Partridge Drive, Tilehurst",RG31 4SX,350000,Semi-detached,"Freehold",No,Standard
2018-10-26,"15 Farm Drive, Tilehurst",RG31 4EU,420000,Semi-detached,"Freehold",No,Standard
2018-10-26,"46 Bitterne Avenue, Tilehurst",RG31 4SP,307500,Semi-detached,"Freehold",No,Standard
2018-10-26,"80 Starlings Drive, Tilehurst",RG31 4SS,215000,Flat,"Leasehold",No,Standard
2018-10-25,"3 Blagrave Rise, Tilehurst",RG31 4SF,580000,Detached,"Freehold",No,Standard
2018-10-04,"11 Yew Tree Rise, Calcot",RG31 4RQ,315000,Semi-detached,"Freehold",No,Standard
2018-10-04,"2 Chaffinch Close, Tilehurst",RG31 4ZD,610000,Detached,"Freehold",No,Standard
2018-09-28,"Pincents Manor Hotel & Conference Centre, Pincents Lane, Tilehurst",RG31 4UQ,2750000,Other,"Freehold",No,Non-standard
2018-09-14,"2 Halpin Close, Calcot",RG31 4RA,215000,Flat,"Leasehold",No,Standard
2018-09-14,"Piper Cottage, Royal Avenue, Calcot",RG31 4UP,277000,Terraced,"Freehold",No,Standard
2018-09-13,"21 Bay Tree Rise, Calcot",RG31 4RG,453000,Detached,"Freehold",No,Standard
2018-09-10,"22 Glenwood Drive, Tilehurst",RG31 4HE,285000,Terraced,"Freehold",No,Standard
2018-09-05,"27 Robin Way, Tilehurst",RG31 4SW,365000,Terraced,"Freehold",No,Standard
2018-09-04,"8 Chaffinch Close, Tilehurst",RG31 4ZD,417500,Detached,"Freehold",No,Standard
2018-08-31,"123 Park Lane, Tilehurst",RG31 4DR,375000,Semi-detached,"Freehold",No,Standard
2018-08-23,"30 Robin Way, Tilehurst",RG31 4SW,345000,Semi-detached,"Freehold",No,Standard
2018-08-17,"84 Old Bath Road, Calcot",RG31 4QL,275000,Semi-detached,"Freehold",No,Standard
2018-08-17,"2 Partridge Drive, Tilehurst",RG31 4SX,345000,Semi-detached,"Freehold",No,Standard
2018-08-16,"39 City Road, Tilehurst",RG31 4HA,345000,Semi-detached,"Freehold",No,Standard
2018-08-16,"9 Lilac Walk, Calcot",RG31 4YZ,340000,Semi-detached,"Freehold",No,Standard
2018-08-08,"15 Halpin Close, Calcot",RG31 4RA,8250,Other,"Freehold",No,Non-standard
2018-08-02,"23 Halpin Close, Calcot",RG31 4RA,250000,Flat,"Leasehold",No,Standard
2018-07-31,"20 Royal Avenue, Calcot",RG31 4UP,340000,Semi-detached,"Freehold",No,Standard
2018-07-13,"115 Langley Hill, Tilehurst",RG31 4EH,475000,Semi-detached,"Freehold",No,Standard
2018-07-12,"6 Farm Drive, Tilehurst",RG31 4EU,695000,Detached,"Freehold",No,Standard
2018-07-06,"68 Robin Way, Tilehurst",RG31 4SW,220000,Flat,"Leasehold",No,Standard
2018-06-29,"5 Swallow Close, Tilehurst",RG31 4SN,350000,Semi-detached,"Freehold",No,Standard
2018-06-29,"70 Starlings Drive, Tilehurst",RG31 4SS,227000,Flat,"Leasehold",No,Standard
2018-06-18,"4 Fern Walk, Calcot",RG31 4YA,302500,Semi-detached,"Freehold",No,Non-standard
2018-06-05,"14 Goldcrest Way, Tilehurst",RG31 4ZG,360000,Semi-detached,"Freehold",No,Standard
2018-06-04,"124 Park Lane, Tilehurst",RG31 4DU,287500,Terraced,"Freehold",No,Standard
2018-06-01,"20 Langley Hill, Calcot",RG31 4QU,680000,Detached,"Freehold",No,Standard
2018-06-01,"50 Starlings Drive, Tilehurst",RG31 4SU,347000,Terraced,"Freehold",No,Standard
2018-05-29,"50 Starlings Drive, Tilehurst",RG31 4SU,340000,Terraced,"Freehold",No,Non-standard
2018-05-25,"32 Starlings Drive, Tilehurst",RG31 4SU,347500,Semi-detached,"Freehold",No,Standard
2018-05-16,"60 Starlings Drive, Tilehurst",RG31 4SS,205000,Flat,"Leasehold",No,Standard
2018-04-30,"104 Starlings Drive, Tilehurst",RG31 4SS,225000,Flat,"Leasehold",No,Standard
2018-04-27,"103 Park Lane, Tilehurst",RG31 4DR,312500,Terraced,"Freehold",No,Standard
2018-04-20,"22 Bitterne Avenue, Tilehurst",RG31 4SP,310000,Terraced,"Freehold",No,Standard
2018-04-06,"10 Langley Hill Close, Tilehurst",RG31 4EJ,365000,Semi-detached,"Freehold",No,Standard
2018-04-06,"7 Mead Close, Tilehurst",RG31 4ET,285000,Semi-detached,"Freehold",No,Standard
2018-03-28,"3 Blagrave Cottages, Voller Drive, Tilehurst",RG31 4AB,375000,Detached,"Freehold",No,Standard
2018-03-23,"20 Bitterne Avenue, Tilehurst",RG31 4SP,320000,Terraced,"Freehold",No,Non-standard
2018-03-16,"159 City Road, Tilehurst",RG31 4SL,285000,Semi-detached,"Freehold",No,Standard
2018-03-06,"34 Oliver Drive, Calcot",RG31 4XN,260000,Semi-detached,"Freehold",No,Standard
2018-03-02,"79 Yew Tree Rise, Calcot",RG31 4RQ,362500,Terraced,"Freehold",No,Standard
2018-03-02,"5 Withy Close, Tilehurst",RG31 4SQ,410000,Detached,"Freehold",No,Standard
2018-02-28,"3 Cresswells Brow House, 173 City Road, Tilehurst",RG31 4SA,195000,Flat,"Leasehold",No,Standard
2018-02-23,"23 Hugh Fraser Drive, Tilehurst",RG31 4QZ,325000,Detached,"Freehold",No,Non-standard
2018-02-07,"102 Park Lane, Tilehurst",RG31 4DU,292500,Terraced,"Freehold",No,Standard
2018-02-07,"49 City Road, Tilehurst",RG31 4HA,535000,Detached,"Freehold",No,Standard
2018-01-26,"2 Fern Close, Calcot",RG31 4YY,374000,Detached,"Freehold",No,Standard
2018-01-19,"94 Old Bath Road, Calcot",RG31 4QL,235000,Flat,"Leasehold",No,Standard
2018-01-05,"48 Partridge Drive, Tilehurst",RG31 4SX,366500,Semi-detached,"Freehold",No,Standard
2018-01-04,"56 Starlings Drive, Tilehurst",RG31 4SU,360000,Semi-detached,"Freehold",No,Standard
2017-12-19,"Flat 4, Old Bath Court, Old Bath Road, Calcot",RG31 4AA,250000,Flat,"Leasehold",No,Standard
2017-12-04,"48 Starlings Drive, Tilehurst",RG31 4SU,330000,Terraced,"Freehold",No,Standard
2017-12-01,"2A Windsor Way, Calcot",RG31 4UY,260000,Other,"Freehold",No,Non-standard
2017-11-13,"7 Sandringham Way, Calcot",RG31 4XA,238000,Terraced,"Freehold",No,Standard
2017-11-03,"38 Robin Way, Tilehurst",RG31 4SW,238000,Flat,"Leasehold",No,Standard
2017-10-27,"3 Alder Drive, Tilehurst",RG31 4EP,205000,Flat,"Leasehold",No,Standard
2017-10-25,"6 Robin Way, Tilehurst",RG31 4SW,343000,Semi-detached,"Freehold",No,Standard
2017-10-25,"78 Robin Way, Tilehurst",RG31 4SW,237000,Flat,"Leasehold",No,Standard
2017-10-23,"32 Magpie Way, Tilehurst",RG31 4SJ,320000,Terraced,"Freehold",No,Standard
2017-10-20,"7 Mayfield Avenue, Calcot",RG31 4RE,325000,Detached,"Freehold",No,Non-standard
2017-10-20,"12 Magpie Way, Tilehurst",RG31 4SJ,335000,Semi-detached,"Freehold",No,Standard
2017-10-20,"43 Royal Avenue, Calcot",RG31 4UR,255000,Terraced,"Freehold",No,Standard
2017-10-17,"82 Starlings Drive, Tilehurst",RG31 4SS,222500,Flat,"Leasehold",No,Standard
2017-10-09,"7 Bay Tree Rise, Calcot",RG31 4RG,405000,Detached,"Freehold",No,Standard
2017-09-29,"37 Partridge Drive, Tilehurst",RG31 4SX,325000,Terraced,"Freehold",No,Standard
2017-09-20,"39 Yew Tree Rise, Calcot",RG31 4RQ,320000,Semi-detached,"Freehold",No,Standard
2017-09-18,"44 Oliver Drive, Calcot",RG31 4XN,305000,Semi-detached,"Freehold",No,Standard
2017-09-15,"3 Lilac Walk, Calcot",RG31 4YZ,331000,Semi-detached,"Freehold",No,Standard
2017-09-14,"19 Broom Close, Calcot",RG31 4ZS,375000,Detached,"Freehold",No,Standard
2017-09-01,"13 Halpin Close, Calcot",RG31 4RA,262500,Flat,"Leasehold",No,Standard
2017-08-31,"18 Voller Drive, Tilehurst",RG31 4SE,250000,Detached,"Freehold",No,Standard
2017-08-31,"4 Withy Close, Tilehurst",RG31 4SQ,415000,Detached,"Freehold",No,Standard
2017-08-30,"104 Park Lane, Tilehurst",RG31 4DU,370000,Terraced,"Freehold",No,Standard
2017-08-30,"17 Bitterne Avenue, Tilehurst",RG31 4SP,345000,Semi-detached,"Freehold",No,Standard
2017-08-30,"74 Starlings Drive, Tilehurst",RG31 4SS,230000,Flat,"Leasehold",No,Standard
2017-08-25,"5 Hugh Fraser Drive, Tilehurst",RG31 4QZ,360000,Semi-detached,"Freehold",No,Standard
2017-08-23,"2 Ayrton Senna Road, Tilehurst",RG31 4JQ,465000,Detached,"Freehold",No,Standard
2017-08-11,"7 Withy Close, Tilehurst",RG31 4SQ,445000,Detached,"Freehold",No,Standard
2017-07-25,"18 Broom Close, Calcot",RG31 4ZS,385000,Detached,"Freehold",No,Standard
2017-07-13,"6 Blagrave Rise, Tilehurst",RG31 4SF,495000,Detached,"Freehold",No,Standard
2017-07-07,"59 Royal Avenue, Calcot",RG31 4UR,266000,Semi-detached,"Freehold",No,Standard
2017-07-07,"25 Broom Close, Calcot",RG31 4ZS,390000,Detached,"Freehold",No,Standard
2017-07-04,"34 Langley Hill, Calcot",RG31 4QU,405000,Detached,"Freehold",No,Standard
2017-07-04,"16 Halpin Close, Calcot",RG31 4RA,2100,Other,"Freehold",No,Non-standard
2017-07-04,"18 Halpin Close, Calcot",RG31 4RA,1800,Other,"Freehold",No,Non-standard
2017-07-04,"25 Halpin Close, Calcot",RG31 4RA,800,Other,"Freehold",No,Non-standard
2017-06-30,"6 Ayrton Senna Road, Tilehurst",RG31 4JQ,467500,Detached,"Freehold",No,Standard
2017-06-20,"20 Glamis Way, Calcot",RG31 4UX,345000,Semi-detached,"Freehold",No,Standard
2017-06-12,"12 Blagrave Rise, Tilehurst",RG31 4SF,389950,Detached,"Freehold",No,Standard
2017-06-02,"Flat 1, Old Bath Court, Old Bath Road, Calcot",RG31 4AA,205000,Flat,"Leasehold",No,Non-standard
2017-06-02,"70 Royal Avenue, Calcot",RG31 4UR,236500,Semi-detached,"Freehold",No,Standard
2017-05-31,"159 City Road, Tilehurst",RG31 4SL,285000,Semi-detached,"Freehold",No,Standard
2017-05-22,"100 Starlings Drive, Tilehurst",RG31 4SS,235000,Flat,"Leasehold",No,Standard
2017-05-16,"2 Hugh Fraser Drive, Tilehurst",RG31 4QZ,320000,Terraced,"Freehold",No,Standard
2017-04-28,"4 Greenfinch Close, Tilehurst",RG31 4SY,351000,Semi-detached,"Freehold",No,Standard
2017-04-28,"10 Sandringham Way, Calcot",RG31 4XA,340000,Terraced,"Freehold",No,Standard
2017-04-27,"20 Gatcombe Close, Calcot",RG31 4XQ,240000,Semi-detached,"Freehold",No,Standard
2017-03-31,"39 Garston Crescent, Calcot",RG31 4XL,355000,Semi-detached,"Freehold",No,Standard
2017-03-27,"57 Garston Crescent, Calcot",RG31 4XL,323500,Semi-detached,"Freehold",No,Standard
2017-03-24,"28 Robin Way, Tilehurst",RG31 4SW,327000,Semi-detached,"Freehold",No,Standard
2017-03-24,"1 Greenfinch Close, Tilehurst",RG31 4SY,397500,Semi-detached,"Freehold",No,Standard
2017-03-24,"1 Curlew Drive, Tilehurst",RG31 4TA,335000,Semi-detached,"Freehold",No,Non-standard
2017-03-24,"46 Oliver Drive, Calcot",RG31 4XN,288500,Semi-detached,"Freehold",No,Standard
2017-02-17,"23 Farm Drive, Tilehurst",RG31 4EU,350000,Semi-detached,"Freehold",No,Standard
2017-02-17,"6 Acorn Walk, Calcot",RG31 4RL,337500,Terraced,"Freehold",No,Standard
2017-02-17,"25 Garston Crescent, Calcot",RG31 4XL,245000,Semi-detached,"Freehold",No,Standard
2017-02-17,"2 Broom Close, Calcot",RG31 4ZS,330000,Detached,"Freehold",No,Standard
2017-02-10,"29 City Road, Tilehurst",RG31 4HA,300000,Terraced,"Freehold",No,Standard
2017-02-01,"37 Garston Crescent, Calcot",RG31 4XL,310000,Semi-detached,"Freehold",No,Standard
2017-01-27,"16 Oliver Drive, Calcot",RG31 4XN,280000,Semi-detached,"Freehold",No,Standard
2017-01-16,"6 Bitterne Avenue, Tilehurst",RG31 4SP,292000,Terraced,"Freehold",No,Standard
2017-01-14,"27A Firs Road, Tilehurst",RG31 4EL,650000,Detached,"Freehold",No,Standard
2017-01-10,"Donderry, Cranbourne Avenue, Calcot",RG31 4RD,449950,Detached,"Freehold",No,Standard
2017-01-06,"131 Park Lane, Tilehurst",RG31 4DR,290000,Semi-detached,"Freehold",No,Standard
2016-12-16,"121B Langley Hill, Tilehurst",RG31 4EH,381000,Semi-detached,"Freehold",No,Standard
2016-12-09,"21 City Road, Tilehurst",RG31 4HA,272500,Terraced,"Freehold",No,Standard
2016-12-09,"21 Curtis Road, Calcot",RG31 4XG,325000,Terraced,"Freehold",No,Standard
2016-11-25,"179 Park Lane, Tilehurst",RG31 4DR,372500,Semi-detached,"Freehold",No,Standard
2016-11-24,"32 Partridge Drive, Tilehurst",RG31 4SX,340000,Semi-detached,"Freehold",No,Standard
2016-11-18,"1 Halpin Close, Calcot",RG31 4RA,219000,Flat,"Leasehold",No,Standard
2016-11-18,"1 Empress Road, Calcot",RG31 4XR,320000,Semi-detached,"Freehold",No,Standard
2016-11-04,"3 Fern Close, Calcot",RG31 4YY,370000,Detached,"Freehold",No,Non-standard
2016-10-28,"30 Gatcombe Close, Calcot",RG31 4XQ,220000,Terraced,"Freehold",No,Standard
2016-10-26,"21A Firs Road, Tilehurst",RG31 4EL,342000,Detached,"Freehold",No,Standard
2016-10-25,"5 Poppy Way, Calcot",RG31 4RJ,305000,Terraced,"Freehold",No,Standard
2016-10-24,"157 City Road, Tilehurst",RG31 4SL,310000,Semi-detached,"Freehold",No,Standard
2016-10-21,"9 Alder Drive, Tilehurst",RG31 4EP,1100,Other,"Freehold",No,Non-standard
2016-10-21,"7 Alder Drive, Tilehurst",RG31 4EP,5100,Other,"Freehold",No,Non-standard
2016-10-21,"1 Alder Drive, Tilehurst",RG31 4EP,500,Other,"Freehold",No,Non-standard
2016-10-21,"3 Alder Drive, Tilehurst",RG31 4EP,900,Other,"Freehold",No,Non-standard
2016-10-21,"5 Alder Drive, Tilehurst",RG31 4EP,900,Other,"Freehold",No,Non-standard
2016-10-21,"11 Alder Drive, Tilehurst",RG31 4EP,5100,Other,"Freehold",No,Non-standard
2016-10-21,"42 Robin Way, Tilehurst",RG31 4SW,250000,Flat,"Leasehold",No,Standard
2016-10-14,"18 Hugh Fraser Drive, Tilehurst",RG31 4QZ,335000,Semi-detached,"Freehold",No,Standard
2016-09-29,"16 Halpin Close, Calcot",RG31 4RA,235000,Flat,"Leasehold",No,Standard
2016-09-23,"167 Park Lane, Tilehurst",RG31 4DR,322000,Terraced,"Freehold",No,Standard
2016-09-23,"5 Halpin Close, Calcot",RG31 4RA,215000,Flat,"Leasehold",No,Standard
2016-09-23,"96 Starlings Drive, Tilehurst",RG31 4SS,210000,Flat,"Leasehold",No,Standard
2016-09-16,"153 City Road, Tilehurst",RG31 4SL,355000,Semi-detached,"Freehold",No,Standard
2016-09-09,"41 Conway Road, Calcot",RG31 4XP,332000,Semi-detached,"Freehold",No,Non-standard
2016-08-26,"3 Fuchsia Close, Calcot",RG31 4RH,420000,Detached,"Freehold",No,Standard
2016-08-26,"20 Curlew Drive, Tilehurst",RG31 4TA,350000,Semi-detached,"Freehold",No,Standard
2016-08-25,"46 Partridge Drive, Tilehurst",RG31 4SX,375000,Semi-detached,"Freehold",No,Standard
2016-08-24,"58 Starlings Drive, Tilehurst",RG31 4SS,225000,Flat,"Leasehold",No,Standard
2016-08-08,"177B Park Lane, Tilehurst",RG31 4DR,349950,Detached,"Freehold",No,Standard
2016-08-08,"151 Park Lane, Tilehurst",RG31 4DR,295000,Terraced,"Freehold",No,Standard
2016-08-08,"5 Farm Drive, Tilehurst",RG31 4EU,334950,Terraced,"Freehold",No,Standard
2016-08-03,"27 Broom Close, Calcot",RG31 4ZS,380000,Detached,"Freehold",No,Standard
2016-07-29,"3 Partridge Drive, Tilehurst",RG31 4SX,341000,Semi-detached,"Freehold",No,Standard
2016-07-22,"15 Goldcrest Way, Tilehurst",RG31 4ZG,344000,Semi-detached,"Freehold",No,Standard
2016-07-20,"13 Lilac Walk, Calcot",RG31 4YZ,350000,Semi-detached,"Freehold",No,Standard
2016-07-15,"25 Bay Tree Rise, Calcot",RG31 4RG,455000,Detached,"Freehold",No,Standard
2016-06-17,"70 Old Bath Road, Calcot",RG31 4QL,306500,Terraced,"Freehold",No,Standard
2016-06-10,"4 Harvest Close, Tilehurst",RG31 4ES,350000,Semi-detached,"Freehold",No,Standard
2016-05-06,"3 Acorn Walk, Calcot",RG31 4RL,315000,Terraced,"Freehold",No,Non-standard
2016-05-05,"7 Glenwood Drive, Tilehurst",RG31 4HE,295000,Terraced,"Freehold",No,Standard
2016-04-29,"118 Park Lane, Tilehurst",RG31 4DU,315000,Terraced,"Freehold",No,Standard
2016-04-28,"16A Magpie Way, Tilehurst",RG31 4SJ,411000,Semi-detached,"Freehold",No,Standard
2016-04-15,"1 Langley Lodge, Old Bath Road, Calcot",RG31 4QL,235000,Flat,"Leasehold",No,Standard
2016-03-31,"120 Starlings Drive, Tilehurst",RG31 4SS,553000,Detached,"Freehold",No,Standard
2016-03-24,"5 Yew Tree Rise, Calcot",RG31 4RQ,345000,Semi-detached,"Freehold",No,Standard
2016-03-11,"2A Langley Hill, Calcot",RG31 4QU,440000,Detached,"Freehold",No,Standard
2016-02-29,"9 Ayrton Senna Road, Tilehurst",RG31 4JQ,335000,Semi-detached,"Freehold",No,Standard
2016-02-25,"24 Glamis Way, Calcot",RG31 4UX,292500,Semi-detached,"Freehold",Yes,Standard
2016-02-24,"103 Langley Hill, Tilehurst",RG31 4EH,405000,Detached,"Freehold",No,Standard
2016-02-19,"11 Hugh Fraser Drive, Tilehurst",RG31 4QZ,330000,Terraced,"Freehold",No,Standard
2016-02-19,"22 Bitterne Avenue, Tilehurst",RG31 4SP,310000,Terraced,"Freehold",No,Standard
2016-02-18,"56 Partridge Drive, Tilehurst",RG31 4SX,340000,Semi-detached,"Freehold",No,Standard
2016-02-11,"8 Voller Drive, Tilehurst",RG31 4SE,370000,Detached,"Freehold",No,Non-standard
2016-02-05,"157 Park Lane, Tilehurst",RG31 4DR,285000,Terraced,"Freehold",No,Standard
2016-02-05,"4 Acorn Walk, Calcot",RG31 4RL,315000,Terraced,"Freehold",No,Standard
2016-01-29,"12 Langley Hill, Calcot",RG31 4QU,410000,Detached,"Freehold",No,Standard
2016-01-27,"33 Gatcombe Close, Calcot",RG31 4XQ,365000,Detached,"Freehold",No,Standard
2016-01-18,"5 Cresswells Brow House, 173 City Road, Tilehurst",RG31 4SA,184950,Flat,"Leasehold",No,Standard
2016-01-18,"169 City Road, Tilehurst",RG31 4SL,420000,Detached,"Freehold",No,Standard
2016-01-18,"10 Curtis Road, Calcot",RG31 4XG,313000,Semi-detached,"Freehold",No,Standard
2016-01-08,"25 Yew Tree Rise, Calcot",RG31 4RQ,345000,Semi-detached,"Freehold",No,Standard
2016-01-04,"21 Robin Way, Tilehurst",RG31 4SW,300000,Semi-detached,"Freehold",No,Standard
2015-12-18,"88 Starlings Drive, Tilehurst",RG31 4SS,215000,Flat,"Leasehold",No,Standard
2015-12-18,"9 Curtis Road, Calcot",RG31 4XG,320000,Semi-detached,"Freehold",No,Standard
2015-12-16,"6 Curtis Road, Calcot",RG31 4XG,310000,Terraced,"Freehold",No,Standard
2015-12-09,"102 Starlings Drive, Tilehurst",RG31 4SS,165000,Flat,"Leasehold",No,Non-standard
2015-12-08,"5 Goldcrest Way, Tilehurst",RG31 4ZG,440000,Detached,"Freehold",No,Standard
2015-12-01,"16 Glamis Way, Calcot",RG31 4UX,275000,Terraced,"Freehold",No,Standard
2015-11-26,"26 Garston Crescent, Calcot",RG31 4XJ,248500,Semi-detached,"Freehold",No,Standard
2015-11-13,"32 Gatcombe Close, Calcot",RG31 4XQ,276000,Semi-detached,"Freehold",No,Standard
2015-11-06,"4 Bay Tree Rise, Calcot",RG31 4RG,420000,Detached,"Freehold",No,Standard
2015-10-02,"13 Sandown Avenue, Calcot",RG31 4RB,355000,Detached,"Freehold",No,Standard
2015-09-25,"9 Blagrave Rise, Tilehurst",RG31 4SF,550000,Detached,"Freehold",No,Standard
2015-09-24,"9 Mead Close, Tilehurst",RG31 4ET,292000,Semi-detached,"Freehold",No,Standard
2015-09-24,"5 Fern Walk, Calcot",RG31 4YA,286950,Semi-detached,"Freehold",No,Standard
2015-09-18,"2 Langley Hill Close, Tilehurst",RG31 4EJ,325500,Terraced,"Freehold",No,Standard
2015-09-11,"161 Park Lane, Tilehurst",RG31 4DR,353500,Terraced,"Freehold",No,Standard
2015-08-28,"16 Broom Close, Calcot",RG31 4ZS,325000,Detached,"Freehold",No,Standard
2015-08-26,"28 Gatcombe Close, Calcot",RG31 4XQ,195000,Terraced,"Freehold",No,Standard
2015-08-24,"25 Halpin Close, Calcot",RG31 4RA,202500,Flat,"Leasehold",No,Standard
2015-08-21,"100 Langley Hill, Tilehurst",RG31 4EF,325000,Semi-detached,"Freehold",No,Standard
2015-08-21,"23 Hugh Fraser Drive, Tilehurst",RG31 4QZ,311500,Detached,"Freehold",No,Standard
2015-08-21,"1 Cresswells Brow House, 173 City Road, Tilehurst",RG31 4SA,179950,Flat,"Leasehold",No,Standard
2015-08-17,"25 Mey Close, Calcot",RG31 4QT,305000,Semi-detached,"Freehold",No,Standard
2015-08-10,"15 City Road, Tilehurst",RG31 4HA,133000,Terraced,"Leasehold",No,Standard
2015-08-07,"1 Lapwing Close, Tilehurst",RG31 4TF,319250,Terraced,"Freehold",No,Standard
2015-08-03,"4 Cresswells Brow House, 173 City Road, Tilehurst",RG31 4SA,166000,Flat,"Leasehold",No,Standard
2015-07-31,"133 Langley Hill, Tilehurst",RG31 4EE,410000,Detached,"Freehold",No,Standard
2015-07-31,"13 Acorn Walk, Calcot",RG31 4RL,280000,Terraced,"Freehold",No,Standard
2015-07-24,"56 Royal Avenue, Calcot",RG31 4UR,207000,Semi-detached,"Freehold",No,Standard
2015-07-17,"18 Voller Drive, Tilehurst",RG31 4SE,165000,Detached,"Freehold",No,Standard
