"{09266DDB-83F5-AF90-E063-4704A8C02087}","100000","2023-09-15 00:00","RG31 5DB","F","N","L","CUMBERLAND LODGE","69","PEGASUS COURT","TILEHURST","READING","READING","READING","A","A"
"{F87E72F9-BF2F-176C-E053-6B04A8C0D2BE}","126250","2023-02-21 00:00","RG31 5AN","F","N","L","52","FLAT 8","SCHOOL ROAD","TILEHURST","READING","READING","READING","B","A"
"{09266DDB-8415-AF90-E063-4704A8C02087}","582000","2023-08-31 00:00","RG31 4SS","D","N","F","112","","STARLINGS DRIVE","TILEHURST","READING","WEST BERKSHIRE","WEST BERKSHIRE","A","A"
"{09266DDB-841B-AF90-E063-4704A8C02087}","425000","2023-08-15 00:00","RG31 6JD","S","N","F","225","","KENTWOOD HILL","TILEHURST","READING","READING","READING","A","A"
"{01EB45EF-72A9-40F3-E063-4704A8C05FDE}","425000","2023-06-29 00:00","RG31 6FG","S","N","F","7","","LYTHAM END","TILEHURST","READING","WEST BERKSHIRE","WEST BERKSHIRE","A","A"
"{01EB45EF-717C-40F3-E063-4704A8C05FDE}","300000","2023-06-23 00:00","RG31 5BA","T","N","F","9","","DOWNING ROAD","TILEHURST","READING","READING","READING","A","A"
"{01EB45EF-72EE-40F3-E063-4704A8C05FDE}","290000","2023-07-10 00:00","RG31 5DB","D","N","F","75","","PEGASUS COURT","TILEHURST","READING","READING","READING","A","A"
"{01EB45EF-7193-40F3-E063-4704A8C05FDE}","710000","2023-05-31 00:00","RG31 6YZ","D","N","F","7","","RIDGEMOUNT CLOSE","TILEHURST","READING","WEST BERKSHIRE","WEST BERKSHIRE","A","A"
"{01EB45EF-71AC-40F3-E063-4704A8C05FDE}","342000","2023-06-19 00:00","RG31 4RQ","T","N","F","69","","YEW TREE RISE","CALCOT","READING","WEST BERKSHIRE","WEST BERKSHIRE","A","A"
"{01EB45EF-71BC-40F3-E063-4704A8C05FDE}","338000","2023-07-07 00:00","RG31 7QG","T","N","F","7","","SKYE CLOSE","CALCOT","READING","WEST BERKSHIRE","WEST BERKSHIRE","A","A"
"{01EB45EF-7593-40F3-E063-4704A8C05FDE}","445000","2023-06-16 00:00","RG31 5NW","S","N","F","60","","WESTWOOD GLEN","TILEHURST","READING","READING","READING","A","A"
